#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$10,198,058,159|$640.41|15,924,369|$35,046,210|0.05%|-0.16%|3.67%|False|False
2|Ethereum|ETH|$1,017,703,744|$11.97|85,015,982|$4,784,587|0.02%|0.63%|-2.82%|False|False
3|Ripple|XRP|$290,207,883|$0.008180|35,475,773,335|$585,717|0.02%|-5.16%|10.96%|True|False
4|Litecoin|LTC|$186,870,271|$3.89|48,004,667|$1,292,106|0.05%|-0.33%|1.62%|False|False
5|Ethereum Cla...|ETC|$84,616,175|$0.996353|84,925,940|$520,382|0.06%|0.19%|-15.12%|False|False
6|Monero|XMR|$83,847,067|$6.39|13,128,673|$1,991,064|-0.34%|-6.51%|-8.56%|False|False
7|Dash|DASH|$75,742,035|$11.12|6,813,518|$472,842|0.10%|-3.59%|-4.91%|False|False
8|Augur|REP|$63,458,204|$5.77|11,000,000|$490,118|-0.06%|1.17%|-13.93%|True|False
9|Steem|STEEM|$45,578,531|$0.258550|176,284,979|$54,124|-0.24%|-2.24%|-30.57%|False|False
10|MaidSafeCoin|MAID|$40,292,422|$0.089034|452,552,412|$1,033,177|0.02%|9.69%|5.64%|True|False
11|NEM|XEM|$36,180,292|$0.004020|8,999,999,999|$22,940|0.06%|-1.99%|3.02%|True|False
12|DigixDAO|DGD|$24,381,184|$12.19|2,000,000|$7,166|0.08%|4.36%|-2.12%|True|False
13|Dogecoin|DOGE|$23,901,167|$0.000225|106,463,819,859|$60,015|0.04%|-0.07%|-1.79%|False|False
14|Waves|WAVES|$23,097,289|$0.230973|100,000,000|$141,322|0.50%|8.08%|7.91%|True|False
15|Factom|FCT|$22,359,990|$2.55|8,753,219|$178,316|-0.10%|-1.89%|6.01%|True|False
16|Lisk|LSK|$18,151,653|$0.181517|100,000,000|$369,736|0.14%|-3.49%|-16.91%|True|False
17|Stellar Lumens|XLM|$16,873,164|$0.002463|6,851,353,993|$12,664|0.18%|-0.78%|4.99%|True|False
18|Emercoin|EMC|$13,402,741|$0.346016|38,734,444|$18,727|0.00%|-2.37%|-11.34%|False|False
19|Peerplays|PEERPLAYS|$12,788,010|$12.79|1,000,000|$766|0.23%|-2.48%|-4.62%|True|False
20|BitShares|BTS|$11,677,273|$0.004535|2,574,974,375|$54,469|-0.06%|1.70%|-6.69%|True|False
21|Synereo|AMP|$11,134,830|$0.177915|62,585,264|$79,992|0.12%|0.53%|-13.98%|True|False
22|Counterparty|XCP|$11,095,365|$4.23|2,622,214|$56,863|0.13%|-2.49%|0.12%|True|False
23|Gulden|NLG|$10,943,197|$0.033941|322,421,526|$98,181|0.72%|5.87%|98.41%|False|True
24|Bytecoin|BCN|$9,785,632|$0.000054|181,652,074,371|$1,743|-0.31%|-2.09%|-3.75%|False|False
25|ShadowCash|SDC|$9,348,203|$1.42|6,587,484|$78,653|0.04%|3.20%|15.91%|True|False
26|GameCredits|GAME|$9,283,348|$0.160060|57,999,140|$111,916|-0.22%|2.75%|37.35%|False|False
27|Nxt|NXT|$8,354,314|$0.008363|998,999,983|$392,270|0.58%|-1.87%|-29.98%|True|False
28|Siacoin|SC|$8,249,854|$0.000423|19,507,565,021|$23,259|-0.10%|-2.11%|-5.71%|False|False
29|SingularDTV|SNGLS|$8,073,148|$0.013455|600,000,000|$5,116|-0.13%|-6.67%|-24.75%|True|False
30|Xaurum|XAUR|$7,933,967|$0.093154|85,170,703|$12,317|-0.26%|-0.35%|1.43%|True|False
31|Storjcoin X|SJCX|$7,783,885|$0.154693|50,318,144|$5,876|-0.09%|-0.78%|-7.82%|True|False
32|Bitcrystals|BCY|$7,312,689|$0.174331|41,947,188|$18,002|-0.12%|-9.09%|-11.02%|True|False
33|Tether|USDT|$6,951,591|$1.00|6,951,591|$241,997|0.00%|0.00%|0.00%|True|False
34|Peercoin|PPC|$6,897,087|$0.292594|23,572,185|$23,491|-0.11%|-0.99%|-0.59%|False|False
35|Agoras Tokens|AGRS|$5,130,219|$0.122148|42,000,000|$861|-1.88%|-1.07%|-4.08%|True|False
36|YbCoin|YBC|$4,974,189|$1.65|3,011,795|$120,950|-0.03%|-0.45%|-2.93%|True|False
37|SysCoin|SYS|$4,510,977|$0.009268|486,742,587|$13,312|-0.10%|2.28%|3.88%|False|False
38|Namecoin|NMC|$4,048,861|$0.274752|14,736,400|$6,022|0.14%|-1.10%|-4.44%|False|False
39|I/O Coin|IOC|$3,923,631|$0.240909|16,286,766|$7,205|0.03%|-5.21%|-8.64%|True|False
40|FedoraCoin|TIPS|$3,781,701|$0.000009|439,419,596,958|$2,286|0.27%|-5.17%|-13.94%|False|False
41|Stratis|STRAT|$3,763,397|$0.038358|98,113,262|$35,354|0.00%|-1.62%|29.99%|False|False
42|BitcoinDark|BTCD|$3,694,278|$2.87|1,288,862|$24,290|0.28%|3.88%|10.16%|False|False
43|Global Curre...|GCR|$3,238,917|$0.031875|101,612,768|$4,359|0.12%|-2.04%|7.83%|True|False
44|GridCoin|GRC|$3,045,020|$0.007982|381,498,092|$8,101|-0.00%|-2.13%|6.04%|False|False
45|Rubycoin|RBY|$3,016,937|$0.127946|23,579,794|$2,641|0.10%|-2.65%|-9.13%|True|False
46|PotCoin|POT|$2,956,990|$0.013790|214,426,308|$512,439|0.30%|15.09%|36.95%|False|False
47|DigiByte|DGB|$2,917,847|$0.000397|7,353,437,083|$112,767|0.23%|6.29%|22.35%|False|False
48|Vcash|XVC|$2,823,792|$0.189542|14,897,982|$9,502|-0.11%|-2.19%|9.86%|False|False
49|NautilusCoin|NAUT|$2,713,092|$0.167682|16,180,000|$9,625|-0.23%|-1.21%|-18.64%|True|False
50|Decred|DCR|$2,695,374|$0.934168|2,885,321|$6,296|-0.06%|-2.03%|-10.58%|False|False
51|Yocoin|YOC|$2,553,663|$0.078702|32,447,409|$118,435|-1.04%|-1.93%|29.99%|True|False
52|BlackCoin|BLK|$2,544,591|$0.033603|75,724,665|$7,601|0.07%|-1.80%|3.52%|True|False
53|NAV Coin|NAV|$2,496,919|$0.041895|59,599,414|$31,325|-0.11%|-0.08%|-7.19%|True|False
54|HitCoin|HTC|$2,260,729|$0.000206|10,996,318,099|$17,108|-0.67%|-6.67%|1.46%|False|True
55|Steem Dollars|SBD|$1,989,550|$0.943932|2,107,727|$12,716|-0.00%|1.81%|-1.43%|True|False
56|Omni|OMNI|$1,836,179|$3.31|554,492|$1,048|0.01%|-3.38%|-16.37%|True|False
57|SolarCoin|SLR|$1,793,788|$0.051768|34,650,342|$896|0.08%|-3.94%|-1.15%|True|False
58|SuperNET|UNITY|$1,740,550|$2.13|816,061|$2,557|-1.06%|-2.73%|-14.66%|True|False
59|VPNCoin|VPN|$1,725,474|$0.004310|400,339,746|$3,636|0.16%|-3.21%|-16.76%|True|False
