#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
104|CloakCoin|CLOAK|$28,598,154|$5.63|5,080,733|$271,551|0.22%|9.07%|12.57%|True|False
105|Rialto|XRL|$28,463,631|$0.373774|76,152,056|$113,691|1.62%|0.46%|56.40%|True|False
106|PotCoin|POT|$28,222,078|$0.129692|217,608,271|$524,242|0.55%|4.93%|25.20%|False|False
107|ION|ION|$27,566,734|$1.78|15,467,369|$68,081|0.25%|-5.63%|4.24%|True|False
108|Gulden|NLG|$27,316,064|$0.077876|350,763,987|$154,350|1.30%|-0.18%|-8.12%|False|False
109|WeTrust|TRST|$27,087,278|$0.293956|92,147,500|$780,413|-0.73%|-8.88%|69.11%|True|False
110|Counterparty|XCP|$26,688,669|$10.19|2,618,111|$333,299|-0.41%|-0.27%|-5.15%|True|False
111|Skycoin|SKY|$25,637,089|$4.40|5,833,030|$79,744|-0.79%|14.70%|17.83%|True|False
112|Namecoin|NMC|$25,393,935|$1.72|14,736,400|$111,461|-0.24%|-6.46%|-10.78%|False|False
113|SONM|SNM|$24,983,378|$0.075396|331,360,000|$682,537|-1.03%|-5.43%|63.80%|True|False
114|Viacoin|VIA|$24,438,963|$1.07|22,786,502|$669,914|-0.66%|-3.30%|-18.51%|False|False
115|BitBay|BAY|$23,846,635|$0.023665|1,007,661,901|$61,812|-0.22%|-0.33%|-3.94%|True|False
116|Patientory|PTOY|$23,475,605|$0.335366|70,000,000|$3,082,557|-1.41%|3.66%|52.97%|True|False
117|Quantum Resis...|QRL|$23,331,376|$0.448680|52,000,000|$1,249,541|-0.47%|-18.51%|35.91%|True|False
118|FairCoin|FAIR|$22,972,543|$0.431865|53,193,831|$67,072|0.28%|-3.90%|-14.49%|True|False
119|Xaurum|XAUR|$22,923,433|$0.180342|127,110,622|$115,770|-0.57%|-4.74%|-14.64%|True|False
120|FirstCoin|FRST|$22,723,154|$5.02|4,528,999|$809,140|0.37%|7.08%|37.36%|False|False
121|Cofound.it|CFI|$22,617,999|$0.180944|125,000,000|$4,509,300|-0.80%|-13.86%|70.55%|True|False
122|Databits|DTB|$22,251,969|$0.978203|22,747,809|$177,539|-1.04%|3.49%|26.14%|True|False
123|Agoras Tokens|AGRS|$22,153,263|$0.527459|42,000,000|$63,626|-0.11%|8.14%|67.03%|True|False
124|EB3 Coin|EB3|$21,566,686|$0.401824|53,672,029|$295,036|0.28%|1.40%|28.94%|False|False
125|Chronobank|TIME|$21,333,113|$30.04|710,113|$1,350,024|0.61%|14.33%|36.76%|True|False
126|SIBCoin|SIB|$21,182,888|$1.39|15,208,134|$141,627|-0.38%|6.83%|9.74%|False|False
127|Synereo|AMP|$21,150,915|$0.257134|82,256,324|$1,125,895|-1.28%|-15.05%|-3.27%|True|False
128|MonaCoin|MONA|$20,166,266|$0.379126|53,191,394|$97,283|0.91%|-5.42%|-20.62%|False|False
129|BlackCoin|BLK|$19,197,331|$0.251578|76,307,780|$627,887|-0.54%|-6.82%|-12.02%|True|False
130|MonetaryUnit|MUE|$18,824,320|$0.148833|126,479,845|$158,413|-0.42%|6.76%|42.56%|False|False
131|Santiment Net...|SAN|$18,548,323|$0.315867|58,721,917|$1,839,313|-0.11%|-3.64%|37.79%|True|False
132|Vertcoin|VTC|$18,169,446|$0.471841|38,507,523|$1,162,764|-0.93%|-5.70%|-13.28%|False|False
133|Wagerr|WGR|$17,953,957|$0.098109|183,000,000|$145,404|-0.17%|12.15%|16.43%|True|False
134|Golos|GOLOS|$17,912,218|$0.143851|124,518,891|$21,542|-0.58%|5.27%|18.16%|False|False
135|OBITS|OBITS|$17,909,755|$1.13|15,890,500|$58,138|1.10%|-0.49%|9.76%|True|False
136|DigitalNote|XDN|$17,907,052|$0.002601|6,885,395,508|$1,151,945|-0.15%|-0.64%|-4.13%|False|False
137|Expanse|EXP|$17,726,435|$2.26|7,828,010|$543,438|-0.47%|2.31%|4.27%|False|False
138|Clams|CLAM|$17,481,086|$6.82|2,564,863|$13,090,860|-1.51%|20.43%|97.50%|True|False
139|NAV Coin|NAV|$17,465,799|$0.283461|61,616,330|$320,837|-0.36%|-3.73%|11.53%|True|False
140|Matchpool|GUP|$17,450,842|$0.232678|75,000,000|$693,237|-0.32%|6.30%|84.55%|True|False
141|YbCoin|YBC|$17,083,516|$5.66|3,020,474|$246,904|-0.23%|-2.44%|-5.95%|True|False
142|OpenAnx|OAX|$16,810,424|$0.672168|25,009,250|$234,432|-0.24%|7.58%|54.86%|True|False
143|Omni|OMNI|$16,786,216|$30.00|559,515|$623,824|-0.30%|-3.55%|-10.36%|True|False
144|Ecobit|ECOB|$16,622,043|$0.037400|444,444,444|$16,083|0.06%|-9.04%|-8.55%|True|False
145|AdEx|ADX|$16,508,001|$0.412700|40,000,000|$8,035,622|-0.85%|-22.00%|184.78%|True|False
146|Nexium|NXC|$15,889,459|$0.238862|66,521,586|$253,629|0.32%|14.25%|22.70%|True|False
147|Radium|RADS|$15,734,254|$4.74|3,321,287|$297,310|1.30%|6.75%|15.25%|True|False
148|Quantum|QAU|$15,674,857|$0.192261|81,528,846|$80,211|-0.17%|-5.38%|-7.79%|True|False
149|Soarcoin|SOAR|$15,549,088|$0.023849|651,970,042|$15,651|-2.50%|-3.70%|-9.43%|True|False
150|Swarm City|SWT|$14,994,511|$1.98|7,575,894|$476,089|-1.45%|2.80%|47.29%|True|False
151|Crown|CRW|$14,689,881|$0.993110|14,791,791|$33,524|-0.29%|1.55%|8.64%|False|False
152|EarthCoin|EAC|$14,546,660|$0.001290|11,275,382,527|$521,460|-0.37%|-3.73%|-19.36%|False|False
153|Unity Ingot|UNY|$14,490,205|$0.071734|202,000,000|$17,080|-0.22%|4.43%|14.05%|True|False
154|Unobtanium|UNO|$14,466,174|$73.14|197,792|$50,612|0.80%|12.70%|42.19%|False|False
155|Polybius|PLBT|$13,914,028|$3.69|3,772,687|$51,773|-0.49%|-0.38%|-13.35%|True|False
156|Voxels|VOX|$13,908,189|$0.066229|210,000,000|$284,177|-0.50%|0.30%|4.03%|True|False
157|SaluS|SLS|$13,569,431|$13.52|1,004,027|$116,870|1.28%|20.15%|22.60%|True|False
158|Mooncoin|MOON|$13,484,006|$0.000061|222,220,850,269|$42,154|-0.85%|14.84%|11.68%|False|False
159|LoMoCoin|LMC|$13,429,874|$0.063058|212,975,431|$1,097,202|-0.23%|1.11%|46.40%|True|False
160|Nimiq|NET|$13,371,079|$1.27|10,500,000|$343,488|-0.72%|9.09%|98.18%|True|False
161|Bankcoin|B@|$13,188,438|$1.15|11,422,939|$821|-0.17%|16.82%|15.67%|True|False
162|Mothership|MSP|$12,940,045|$0.092429|140,000,000|$273,405|-0.15%|17.04%|61.04%|True|False
163|E-Dinar Coin|EDR|$12,891,563|$0.014547|886,211,988|$263,224|1.00%|1.48%|-18.67%|False|False
164|E-coin|ECN|$12,618,887|$3.53|3,578,216|$99,309|-0.14%|1.01%|12.07%|False|False
165|Energycoin|ENRG|$12,506,139|$0.103242|121,134,416|$165,466|-1.06%|14.98%|19.52%|False|False
166|Burst|BURST|$12,424,551|$0.006901|1,800,339,818|$395,623|-0.96%|-9.59%|-23.69%|False|False
167|Waves Communi...|WCT|$12,307,163|$1.54|7,997,270|$24,075|-0.73%|-4.95%|-4.75%|True|False
168|GridCoin|GRC|$12,082,511|$0.030956|390,312,753|$110,521|-0.47%|-8.82%|-16.61%|False|False
169|Rubycoin|RBY|$12,018,768|$0.487612|24,648,224|$59,520|1.19%|15.99%|5.60%|True|False
170|bitCNY|BITCNY|$11,604,350|$0.143970|80,602,590|$891,537|0.05%|-1.38%|1.01%|True|False
171|SuperNET|UNITY|$11,565,349|$14.17|816,061|$1,826|-0.47%|-37.26%|-55.43%|True|False
172|ZenCash|ZEN|$11,470,351|$6.04|1,899,913|$204,690|0.17%|10.38%|14.17%|False|False
173|SpreadCoin|SPR|$11,380,173|$1.33|8,561,675|$107,103|-0.19%|4.23%|15.04%|False|False
174|NeosCoin|NEOS|$11,234,412|$3.26|3,443,354|$171,393|-0.26%|-5.41%|-20.63%|False|False
175|Diamond|DMD|$11,005,734|$4.94|2,226,167|$72,574|0.17%|16.24%|43.77%|False|False
176|Shift|SHIFT|$10,902,466|$0.984607|11,072,914|$181,123|-0.60%|10.06%|-1.18%|True|False
177|Pluton|PLU|$10,839,073|$12.75|850,000|$200,717|-0.11%|-6.06%|-7.15%|True|False
178|Bitcoin Plus|XBC|$10,757,218|$108.18|99,441|$761,005|-0.53%|0.73%|4.66%|True|False
179|BCAP|BCAP|$10,666,614|$1.07|10,000,000|$401,385|-0.52%|2.64%|0.57%|True|False
180|DubaiCoin|DBIX|$10,621,079|$10.49|1,012,291|$68,699|0.27%|3.64%|-0.95%|False|False
181|ToaCoin|TOA|$10,504,683|$0.006240|1,683,329,440|$57,926|-0.04%|0.34%|7.61%|False|False
182|NEVERDIE|NDC|$10,385,570|$0.253281|41,004,100|$33,455|-0.59%|-14.44%|?|True|False
183|Einsteinium|EMC2|$10,305,053|$0.048342|213,168,392|$411,428|-2.14%|-8.00%|-17.92%|False|False
184|Rise|RISE|$10,134,365|$0.094372|107,387,215|$446,884|4.00%|27.27%|24.81%|True|False
185|Feathercoin|FTC|$9,813,940|$0.057147|171,732,971|$1,197,301|-0.13%|-5.07%|-4.69%|False|False
186|Bitcrystals|BCY|$9,800,680|$0.421563|23,248,415|$303,782|-0.01%|4.74%|2.60%|True|False
187|InsureX|IXT|$9,779,085|$0.273320|35,778,844|$281,241|-0.09%|-23.20%|112.96%|True|False
188|Blocktix|TIX|$9,727,459|$0.243186|40,000,000|$18,037|-0.75%|-20.49%|?|True|False
189|RaiBlocks|XRB|$9,641,363|$0.093400|103,226,256|$170,097|0.50%|-12.13%|66.47%|False|False
190|EncryptoTel|ETT|$9,542,452|$0.153586|62,131,190|$9,397|-2.81%|36.98%|25.08%|True|False
191|LuckChain|BASH|$9,515,889|$0.013544|702,576,350|$142,102|-0.03%|-1.44%|-9.79%|False|False
192|Pepe Cash|PEPECASH|$9,373,962|$0.013355|701,884,009|$3,793|0.19%|4.16%|8.19%|True|False
193|Infinitecoin|IFC|$9,318,810|$0.000103|90,596,274,910|$1,165,761|-0.37%|-0.61%|-13.44%|False|False
194|HEAT|HEAT|$9,263,336|$0.330762|28,006,019|$21,376|0.00%|2.04%|-6.14%|True|False
195|BelaCoin|BELA|$8,857,538|$0.239641|36,961,746|$148,654|-0.42%|2.08%|20.39%|False|False
196|DAO.Casino|BET|$8,752,339|$0.079848|109,612,924|$140,570|-0.45%|-11.52%|12.55%|True|False
197|Groestlcoin|GRS|$8,608,511|$0.126309|68,154,401|$231,940|0.22%|4.21%|-2.58%|False|False
198|Incent|INCNT|$8,544,466|$0.185683|46,016,425|$333,917|-0.67%|17.02%|25.08%|True|False
199|Gambit|GAM|$7,951,511|$6.68|1,190,106|$23,180|-0.38%|-0.31%|-0.42%|True|False
200|Bitpark Coin|BPC|$7,915,795|$0.105544|75,000,000|$6,178|-1.37%|51.40%|47.01%|True|False
201|VeriCoin|VRC|$7,733,986|$0.254957|30,334,453|$443,357|-0.63%|-8.47%|-12.92%|False|False
202|WorldCoin|WDC|$7,727,204|$0.067198|114,991,387|$358,451|-0.36%|-8.90%|-21.12%|False|False
203|VPNCoin|VASH|$7,578,665|$0.018931|400,339,746|$295,215|-0.47%|-5.82%|-14.53%|True|False
204|Primecoin|XPM|$7,415,607|$0.366684|20,223,447|$550,146|-0.72%|-4.15%|-9.76%|False|False
205|Creditbit|CRB|$7,348,847|$0.618832|11,875,343|$1,582,582|-0.11%|4.48%|64.85%|True|False
206|Qwark|QWARK|$7,332,645|$0.260476|28,150,983|$2,944,005|3.72%|117.90%|142.74%|True|False
207|FlorinCoin|FLO|$7,327,857|$0.053873|136,020,056|$140,973|-0.32%|-3.16%|-9.28%|False|False
208|Dent|DENT|$7,310,460|$0.000704|10,380,546,260|$89,619|2.23%|?|?|True|False
209|Aeon|AEON|$7,110,261|$0.486322|14,620,470|$27,265|0.11%|8.23%|25.61%|False|False
210|MergeCoin|MGC|$7,104,615|$0.074785|95,000,000|$113,974|-0.16%|-2.46%|-15.29%|True|False
211|Quark|QRK|$6,973,342|$0.027725|251,522,464|$66,196|-0.36%|-2.37%|-20.00%|False|False
212|Sphere|SPHR|$6,969,690|$2.26|3,082,940|$89,267|0.31%|16.63%|24.24%|True|False
213|FoldingCoin|FLDC|$6,964,259|$0.013532|514,662,238|$123,781|-0.91%|-5.35%|-18.97%|True|False
214|Compcoin|CMP|$6,752,499|$1.78|3,789,938|$42,490|-2.51%|-21.71%|-29.40%|False|False
215|E-Currency Coin|ECC|$6,583,636|$0.000265|24,860,558,586|$12,042|0.11%|1.34%|71.65%|False|False
216|FedoraCoin|TIPS|$6,485,213|$0.000015|443,168,182,458|$22,285|9.19%|414.27%|489.89%|False|False
217|DNotes|NOTE|$6,347,930|$0.050350|126,075,008|$52,413|-1.35%|-14.50%|-26.51%|False|False
218|DaxxCoin|DAXX|$6,338,861|$0.013155|481,858,332|$2,593|-0.15%|12.68%|7.34%|False|False
219|SolarCoin|SLR|$6,226,979|$0.174058|35,775,389|$38,149|0.59%|6.07%|10.53%|True|False
220|Bitland|CADASTRAL|$6,180,629|$0.206021|30,000,000|$11,638|-0.36%|-11.71%|25.20%|True|False
221|ArtByte|ABY|$6,147,315|$0.007765|791,687,333|$578,378|0.11%|10.06%|68.99%|False|True
222|Signatum|SIGT|$6,130,788|$0.074247|82,572,672|$431,312|-2.10%|-22.88%|14.63%|False|False
223|NVO|NVST|$6,116,388|$0.407759|15,000,000|$6,571|-0.46%|32.11%|3.18%|True|False
224|BitBean|BITB|$6,058,829|$0.002928|2,069,270,458|$89,901|-0.50%|5.19%|16.56%|True|False
225|SmartCash|SMART|$5,944,801|$0.027044|219,822,625|$9,291|-0.18%|7.59%|28.97%|True|False
226|Pascal Coin|PASC|$5,837,069|$0.472769|12,346,551|$530,047|-1.32%|-8.17%|-3.78%|False|False
227|Megacoin|MEC|$5,715,266|$0.173788|32,886,450|$251,878|-0.10%|-3.97%|-19.64%|False|False
228|APX|APX|$5,647,927|$7.27|777,394|$121,311|0.23%|1.12%|25.70%|True|False
229|Circuits of V...|COVAL|$5,622,108|$0.005622|1,000,000,000|$180,635|-0.60%|3.53%|2.43%|True|False
230|Auroracoin|AUR|$5,567,934|$0.643087|8,658,139|$19,965|0.17%|7.50%|13.21%|False|True
231|XtraBYtes|XBY|$5,563,255|$0.008559|650,000,000|$26,100|-0.88%|-9.48%|-33.46%|True|False
232|Sequence|SEQ|$5,491,862|$0.122334|44,892,340|$18,765|0.05%|8.53%|22.13%|False|False
233|PRIZM|PZM|$5,372,381|$1.12|4,792,704|$13,927|-0.14%|3.75%|10.76%|True|False
234|Global Curren...|GCR|$5,350,180|$0.051928|103,030,397|$13,251|-0.18%|3.37%|12.21%|True|False
235|Cryptonite|XCN|$5,328,147|$0.015287|348,550,172|$307,240|-0.47%|-5.94%|-20.51%|False|False
236|BitSend|BSD|$5,322,662|$0.330998|16,080,623|$25,074|0.33%|-0.13%|4.29%|False|False
237|Project Decorum|PDC|$5,228,536|$0.104571|50,000,000|$92,355|2.26%|23.77%|15.90%|True|False
238|PutinCoin|PUT|$5,060,964|$0.025233|200,566,364|$16,543|0.66%|24.85%|29.56%|False|False
239|Curecoin|CURE|$5,013,082|$0.211182|23,738,177|$48,905|0.46%|10.21%|24.02%|False|True
240|GoldCoin|GLD|$4,982,891|$0.123267|40,423,703|$43,212|0.17%|4.86%|30.52%|False|False
241|Zetacoin|ZET|$4,930,541|$0.029613|166,499,097|$396,146|-0.62%|-8.41%|-23.60%|False|False
