#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$12,063,007,758|$754.08|15,996,975|$98,710,576|0.00%|0.42%|8.38%|False|False
2|Ethereum|ETH|$830,040,612|$9.64|86,130,572|$4,326,956|-0.06%|0.09%|-3.80%|False|False
3|Ripple|XRP|$278,026,362|$0.007752|35,865,094,564|$1,523,596|-0.08%|-0.21%|-3.39%|True|False
4|Litecoin|LTC|$192,137,375|$3.96|48,516,436|$1,393,763|0.01%|-0.11%|6.74%|False|False
5|Monero|XMR|$87,079,651|$6.51|13,377,893|$2,293,325|-0.02%|-3.05%|-16.18%|False|False
6|Ethereum Classic|ETC|$74,294,900|$0.863345|86,054,697|$238,307|-0.01%|-0.23%|-4.94%|False|False
7|Dash|DASH|$58,342,551|$8.46|6,894,546|$1,113,282|-0.09%|-4.36%|-11.45%|False|False
8|Augur|REP|$49,914,954|$4.54|11,000,000|$1,282,370|-0.37%|3.62%|-7.13%|True|False
9|NEM|XEM|$36,059,131|$0.004007|8,999,999,999|$34,066|-0.21%|0.95%|-16.86%|True|False
10|MaidSafeCoin|MAID|$31,001,873|$0.068504|452,552,412|$64,945|0.00%|-1.87%|-13.26%|True|False
11|Waves|WAVES|$29,855,714|$0.298557|100,000,000|$130,985|-0.04%|3.42%|-24.49%|True|False
12|Steem|STEEM|$26,968,748|$0.124116|217,285,939|$89,281|0.19%|9.87%|1.05%|False|False
13|Dogecoin|DOGE|$23,527,856|$0.000220|106,947,537,743|$58,295|-0.04%|0.24%|-0.45%|False|False
14|Factom|FCT|$19,210,837|$2.19|8,753,219|$374,232|-0.33%|-3.44%|-3.67%|True|False
15|DigixDAO|DGD|$17,446,023|$8.72|2,000,000|$9,230|0.10%|-2.10%|-7.87%|True|False
16|Lisk|LSK|$15,983,056|$0.159831|100,000,000|$71,766|0.07%|-2.76%|-13.12%|True|False
17|Iconomi|ICN|$15,388,397|$0.176878|87,000,000|$50,336|-0.05%|5.55%|14.01%|True|False
18|Gulden|NLG|$13,937,318|$0.043038|323,840,154|$33,099|0.06%|-0.54%|-6.70%|False|True
19|Peerplays|PEERPLAYS|$13,084,718|$13.08|1,000,000|$213|-0.05%|2.81%|5.87%|True|False
20|Stellar Lumens|XLM|$12,258,033|$0.001789|6,851,353,993|$7,602|-0.10%|0.91%|-5.46%|True|False
21|ShadowCash|SDC|$10,990,772|$1.67|6,599,649|$16,685|-0.14%|4.15%|10.22%|True|False
22|BitShares|BTS|$10,591,359|$0.004111|2,576,623,542|$43,014|0.01%|0.94%|-6.04%|True|False
23|GameCredits|GAME|$10,166,018|$0.173028|58,753,594|$168,349|0.14%|2.40%|11.72%|False|False
24|Ardor|ARDR|$9,522,328|$0.009532|998,999,495|$5,202|0.24%|1.60%|-9.16%|True|False
25|Xaurum|XAUR|$8,893,718|$0.102214|87,010,530|$9,599|0.15%|-1.14%|4.49%|True|False
26|Bytecoin|BCN|$8,712,453|$0.000048|181,908,606,685|$959|-0.65%|-6.59%|-3.66%|False|False
27|AntShares|ANS|$8,524,345|$0.170487|50,000,000|$15,579|-0.13%|-0.84%|1.49%|True|False
28|Stratis|STRAT|$8,113,400|$0.082656|98,158,109|$99,732|-0.17%|-1.31%|-2.67%|False|False
29|Storjcoin X|SJCX|$7,665,407|$0.151886|50,468,144|$11,202|-0.34%|-4.02%|-10.27%|True|False
30|Emercoin|EMC|$7,106,196|$0.182394|38,960,639|$21,464|0.23%|-2.11%|-5.81%|False|False
31|Tether|USDT|$6,951,590|$1.00|6,951,590|$391,532|0.00%|0.00%|0.00%|True|False
32|SingularDTV|SNGLS|$6,621,036|$0.011035|600,000,000|$1,959|0.05%|-4.06%|5.82%|True|False
33|Nxt|NXT|$6,614,346|$0.006621|998,999,983|$25,712|-0.02%|-1.65%|-9.00%|True|False
34|Synereo|AMP|$6,509,631|$0.104012|62,585,264|$77,572|-0.13%|-6.28%|7.51%|True|False
35|Bitcrystals|BCY|$5,959,405|$0.142314|41,874,924|$3,176|-0.19%|-1.64%|2.74%|True|False
36|Counterparty|XCP|$5,878,529|$2.24|2,621,245|$3,245|-0.05%|-1.19%|-14.27%|True|False
37|Peercoin|PPC|$5,852,778|$0.247476|23,649,908|$45,759|-0.04%|-3.19%|-5.38%|False|False
38|Siacoin|SC|$5,784,015|$0.000281|20,579,005,245|$27,136|-0.18%|-1.49%|-14.29%|False|False
39|Agoras Tokens|AGRS|$5,671,236|$0.135029|42,000,000|$5,336|0.23%|9.02%|17.60%|True|False
40|I/O Coin|IOC|$4,594,389|$0.281987|16,292,894|$587|-0.09%|0.57%|11.27%|True|False
41|SysCoin|SYS|$4,501,839|$0.009200|489,342,315|$14,555|-0.02%|5.64%|15.91%|False|False
42|Rubycoin|RBY|$4,108,016|$0.173307|23,703,694|$3,341|-0.01%|-0.95%|24.94%|True|False
43|BitcoinDark|BTCD|$3,927,938|$3.05|1,288,862|$5,924|0.10%|0.45%|1.64%|False|False
44|YbCoin|YBC|$3,800,273|$1.26|3,016,422|$104,710|-0.12%|-2.64%|-13.52%|True|False
45|Zcash|ZEC|$3,688,127|$64.87|56,857|$681,481|-0.32%|-4.45%|-50.55%|False|False
46|KiloCoin|KLC|$3,421,906|$0.000761|4,495,711,110|$45|-0.03%|91.22%|60.01%|False|False
47|Namecoin|NMC|$3,321,333|$0.225383|14,736,400|$17,836|-0.14%|-0.06%|5.26%|False|False
48|Vcash|XVC|$3,103,565|$0.207638|14,947,025|$6,043|0.25%|-0.55%|-12.16%|False|False
49|Global Curren...|GCR|$2,995,209|$0.029434|101,759,885|$1,456|0.05%|1.94%|15.88%|True|False
50|SolarCoin|SLR|$2,321,059|$0.066847|34,722,069|$876|0.15%|-0.86%|5.19%|True|False
51|Decred|DCR|$2,312,453|$0.732564|3,156,656|$15,436|-0.48%|-5.66%|12.34%|False|False
52|BlackCoin|BLK|$2,243,416|$0.029599|75,792,521|$11,135|-0.11%|-0.95%|-2.69%|True|False
53|SuperNET|UNITY|$2,206,234|$2.70|816,061|$1,727|-0.40%|1.49%|15.23%|True|False
54|PotCoin|POT|$2,164,788|$0.010080|214,766,919|$25,803|-0.62%|-4.34%|16.59%|False|False
