#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 1,131,272,863|$ 100.16|11,295,033|Low Vol|-0.00 %|0.44 %|-1.61 %|False|False
2|Litecoin|LTC|$ 38,476,221|$ 2.07|18,585,842|Low Vol|-0.29 %|-1.92 %|-13.45 %|False|False
3|Namecoin|NMC|$ 2,185,491|$ 0.373786|5,846,902|Low Vol|0.13 %|-20.96 %|-35.92 %|False|False
4|Peercoin|PPC|$ 2,128,658|$ 0.110345|19,290,852|Low Vol|0.03 %|2.54 %|-3.69 %|False|False
5|Novacoin|NVC|$ 952,226|$ 3.28|290,317|Low Vol|0.03 %|0.64 %|-0.72 %|False|False
6|Feathercoin|FTC|$ 846,779|$ 0.113454|7,463,650|Low Vol|-0.19 %|?|6.59 %|False|False
7|Terracoin|TRC|$ 476,086|$ 0.163169|2,917,748|Low Vol|-0.14 %|-2.05 %|-14.86 %|False|False
8|Devcoin|DVC|$ 428,555|$ 0.000092|4,681,125,655|Low Vol|0.36 %|-5.65 %|-25.10 %|False|False
9|Freicoin|FRC|$ 367,852|$ 0.017070|21,549,769|Low Vol|-0.25 %|6.91 %|7.42 %|False|False
10|CHNCoin|CNC|$ 219,566|$ 0.042518|5,164,047|Low Vol|0.08 %|0.45 %|-13.62 %|False|False
11|BBQCoin|BQC|$ 79,282|$ 0.004167|19,026,220|Low Vol|-0.08 %|6.84 %|-21.36 %|False|False
12|Yacoin|YAC|$ 70,803|$ 0.020079|3,526,313|Low Vol|-0.46 %|-12.36 %|?|False|False
13|Digitalcoin|DGC|$ 68,522|$ 0.029396|2,331,046|Low Vol|0.33 %|1.91 %|?|False|False
14|WorldCoin|WDC|$ 57,800|$ 0.009819|5,886,770|Low Vol|-0.00 %|-1.88 %|-23.69 %|False|False
15|Mincoin|MNC|$ 42,713|$ 0.038530|1,108,579|Low Vol|-1.61 %|-7.79 %|-27.21 %|False|False
16|BitBar|BTB|$ 25,924|$ 7.26|3,569|Low Vol|1.75 %|21.40 %|-46.67 %|False|False
17|GoldCoin|GLD|$ 17,498|$ 0.001296|13,503,415|Low Vol|1.58 %|-14.01 %|?|False|False
18|Luckycoin|LKY|$ 7,929|$ 0.002587|3,064,600|Low Vol|-0.07 %|-0.07 %|?|False|False
19|Memecoin|MEM|$ 7,801|$ 0.000762|10,231,793|Low Vol|1.06 %|-13.24 %|?|False|False
20|Franko|FRK|$ 2,958|$ 0.135616|21,810|Low Vol|-0.00 %|0.34 %|?|False|False
21|AmericanCoin|AMC|$ 2,134|$ 0.002104|1,013,976|Low Vol|-0.20 %|0.47 %|?|False|False
22|Junkcoin|JKC|$ 1,794|$ 0.000351|5,114,094|Low Vol|-0.08 %|-9.07 %|?|False|False
23|Nibble|NBL|$ 1,635|$ 0.002618|624,725|Low Vol|0.65 %|4.10 %|?|False|False
24|Elacoin|ELC|$ 1,380|$ 0.064165|21,508|Low Vol|-0.00 %|2.14 %|?|False|False
