#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 3,546,198,830|$ 252.94|14,019,745|$ 11,003,195|0.04 %|-0.13 %|2.05 %|False|False
2|Ripple|XRP|$ 280,620,623|$ 0.008795|31,908,551,587|$ 260,175|-0.10 %|-0.61 %|0.09 %|True|False
3|Litecoin|LTC|$ 63,733,097|$ 1.68|37,885,754|$ 730,102|0.04 %|-0.44 %|0.33 %|False|False
4|Dash|DASH|$ 21,153,914|$ 4.02|5,256,046|$ 131,020|-0.23 %|-4.03 %|-16.94 %|False|False
5|BitShares|BTS|$ 14,807,775|$ 0.005911|2,504,972,392|$ 29,594|-0.31 %|-1.55 %|-13.20 %|True|False
6|Dogecoin|DOGE|$ 12,519,402|$ 0.000127|98,895,331,888|$ 31,111|-0.14 %|-1.45 %|-1.53 %|False|False
7|Stellar|STR|$ 11,308,240|$ 0.002630|4,300,180,786|$ 11,515|-0.18 %|-2.63 %|-9.34 %|True|False
8|Nxt|NXT|$ 10,628,679|$ 0.010629|999,997,096|$ 17,703|-0.02 %|1.20 %|0.64 %|True|False
9|MaidSafeCoin|MAID|$ 8,815,022|$ 0.019478|452,552,412|$ 6,080|-0.04 %|1.15 %|-7.13 %|True|False
10|PayCoin|XPY|$ 7,667,366|$ 0.506298|15,143,965|$ 46,393|0.15 %|-5.46 %|-14.36 %|False|True
11|Peercoin|PPC|$ 7,420,997|$ 0.334224|22,203,684|$ 5,424|0.17 %|1.51 %|0.45 %|False|False
12|BanxShares|BANX|$ 5,910,432|$ 1.37|4,327,313|$ 11,972|0.04 %|-0.14 %|2.02 %|True|False
13|Monero|XMR|$ 5,563,040|$ 0.789658|7,044,871|$ 128,271|-1.24 %|-15.45 %|0.13 %|False|False
14|Namecoin|NMC|$ 4,441,884|$ 0.394684|11,254,292|$ 1,966|-0.10 %|-0.24 %|-4.78 %|False|False
15|YbCoin|YBC|$ 3,497,228|$ 1.17|3,000,000|$ 30,696|0.14 %|-0.60 %|22.96 %|True|False
