#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 6,403,335,203|$ 505.44|12,668,748|$ 17,828,130|0.07 %|4.59 %|19.21 %|False|False
2|Litecoin|LTC|$ 356,834,602|$ 12.92|27,614,911|$ 6,533,290|0.06 %|7.26 %|20.41 %|False|False
3|Peercoin|PPC|$ 57,643,816|$ 2.70|21,332,090|$ 445,714|-0.02 %|7.74 %|49.80 %|False|False
4|Ripple|XRP|$ 50,342,487|$ 0.006439|7,817,889,792|$ 185,902|-0.12 %|2.25 %|3.65 %|True|False
5|Dogecoin|DOGE|$ 46,845,454|$ 0.000649|72,134,108,729|$ 1,481,555|0.01 %|3.83 %|55.93 %|False|False
6|Mastercoin (...|MSC|$ 41,872,526|$ 67.59|619,478|$ 70,875|-1.46 %|-0.62 %|129.57 %|True|False
7|Nxt|NXT|$ 26,139,789|$ 0.026140|999,997,120|$ 53,527|0.10 %|3.97 %|13.78 %|True|False
8|Namecoin|NMC|$ 23,070,329|$ 2.70|8,557,705|$ 553,193|-0.02 %|6.41 %|52.00 %|False|False
9|BlackCoin|BLK|$ 17,649,169|$ 0.236868|74,510,469|$ 1,490,313|0.83 %|14.24 %|125.78 %|True|False
10|Auroracoin|AUR|$ 9,657,679|$ 0.901154|10,717,014|$ 15,993|0.08 %|1.24 %|-15.35 %|False|True
11|BitShares PTS|PTS|$ 7,319,179|$ 4.49|1,629,612|$ 45,007|-0.12 %|2.38 %|10.20 %|True|False
12|Quark|QRK|$ 6,463,352|$ 0.026086|247,770,466|$ 36,974|-0.24 %|11.69 %|39.79 %|False|False
13|Marinecoin|MTC|$ 5,508,980|$ 0.759452|7,253,888|$ 4,040|-3.15 %|-7.91 %|?|False|True
14|Primecoin|XPM|$ 5,347,718|$ 1.00|5,322,276|$ 38,879|0.04 %|6.14 %|37.84 %|False|False
15|Counterparty|XCP|$ 5,176,284|$ 1.95|2,649,433|$ 11,763|-0.15 %|6.39 %|14.12 %|True|False
16|Feathercoin|FTC|$ 4,659,745|$ 0.115559|40,323,605|$ 18,024|-0.11 %|3.57 %|41.44 %|False|False
17|Vertcoin|VTC|$ 3,729,275|$ 1.03|3,616,759|$ 27,113|-0.06 %|3.62 %|3.35 %|False|False
18|Zetacoin|ZET|$ 3,632,569|$ 0.022654|160,347,535|$ 66,217|0.25 %|2.43 %|5.99 %|False|False
19|Novacoin|NVC|$ 3,271,119|$ 4.24|771,800|$ 15,501|-0.00 %|1.30 %|17.23 %|False|False
