#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
41|Storjcoin X|SJCX|$21,223,476|$0.414739|51,173,144|$227,027|-0.04%|-1.43%|8.15%|True|False
42|Komodo|KMD|$19,157,147|$0.189869|100,896,529|$169,942|0.31%|13.16%|11.30%|False|False
43|Ark|ARK|$18,828,204|$0.199039|94,595,708|$317,711|0.13%|2.33%|-3.65%|True|False
44|Lykke|LKK|$18,215,205|$0.135838|134,094,932|$48,024|-0.02%|0.87%|3.95%|True|False
45|Namecoin|NMC|$17,555,748|$1.19|14,736,400|$1,069,084|0.07%|0.75%|46.73%|False|False
46|WeTrust|TRST|$17,033,245|$0.184848|92,147,500|$372,107|0.85%|7.05%|165.76%|True|False
47|AntShares|ANS|$16,407,930|$0.328159|50,000,000|$1,710,365|1.60%|42.21%|87.41%|True|False
48|Nexus|NXS|$16,054,917|$0.327835|48,972,623|$34,449|0.06%|-1.38%|-2.56%|False|False
49|ZCoin|XZC|$15,744,245|$7.89|1,996,510|$1,162,129|-0.34%|1.86%|-0.85%|False|False
50|Xaurum|XAUR|$15,384,120|$0.147925|103,999,635|$58,500|0.18%|-3.04%|5.99%|True|False
51|Gulden|NLG|$13,402,735|$0.038890|344,631,219|$52,352|0.01%|-3.32%|-11.55%|False|True
52|NAV Coin|NAV|$13,010,781|$0.213443|60,956,596|$527,131|0.02%|2.20%|65.68%|True|False
53|Creditbit|CRB|$12,954,855|$1.03|12,610,026|$286,205|0.99%|2.57%|20.84%|False|False
54|Bitcrystals|BCY|$12,572,828|$0.304282|41,319,672|$74,930|0.13%|-2.33%|4.37%|True|False
55|YbCoin|YBC|$12,134,194|$4.02|3,018,660|$1,670,178|0.12%|29.78%|104.06%|True|False
56|Counterparty|XCP|$11,822,109|$4.51|2,619,457|$180,940|0.00%|3.01%|19.58%|True|False
57|Crown|CRW|$11,682,830|$0.868694|13,448,731|$36,383|0.32%|3.97%|-5.32%|False|False
58|BitcoinDark|BTCD|$11,178,970|$8.67|1,288,862|$60,115|0.13%|9.23%|8.71%|False|False
59|Agoras Tokens|AGRS|$11,042,807|$0.262924|42,000,000|$10,609|0.17%|4.40%|14.32%|True|False
60|BlackCoin|BLK|$10,419,181|$0.136906|76,104,439|$312,058|0.16%|4.49%|22.13%|True|False
61|Synereo|AMP|$9,905,515|$0.120423|82,256,324|$233,410|0.23%|8.73%|18.56%|True|False
62|PotCoin|POT|$9,274,635|$0.042814|216,627,155|$213,199|-0.25%|3.29%|8.98%|False|False
63|BitBay|BAY|$9,254,052|$0.009186|1,007,459,063|$93,687|0.35%|2.45%|-20.89%|True|False
64|Ubiq|UBQ|$9,192,088|$0.249548|36,834,936|$36,326|-0.31%|1.13%|0.88%|False|False
65|Rubycoin|RBY|$9,146,937|$0.376801|24,275,239|$42,270|0.34%|15.87%|76.71%|True|False
66|Swarm City|SWT|$8,966,334|$1.49|6,034,980|$51,317|0.49%|-3.58%|31.88%|True|False
67|DigiByte|DGB|$8,905,895|$0.001099|8,107,031,908|$592,335|0.31%|-0.30%|-2.85%|False|False
68|Wings|WINGS|$8,507,451|$0.107746|78,958,333|$268,194|-0.09%|-4.24%|-41.45%|True|False
69|Edgeless|EDG|$8,482,367|$0.113285|74,876,225|$128,575|0.40%|8.52%|5.88%|True|False
70|Blocknet|BLOCK|$7,903,211|$2.02|3,910,516|$61,622|0.70%|23.78%|35.48%|True|False
71|Nexium|NXC|$7,855,556|$0.118090|66,521,586|$93,161|-0.01%|0.19%|11.50%|True|False
72|Expanse|EXP|$7,638,854|$1.09|6,980,533|$256,666|0.32%|10.71%|38.46%|False|False
73|Chronobank|TIME|$7,535,472|$10.61|710,113|$372,274|-0.09%|-0.91%|2.85%|True|False
74|Novacoin|NVC|$6,797,421|$3.98|1,707,384|$397,986|0.07%|1.27%|56.45%|False|False
75|vSlice|VSL|$6,787,981|$0.203291|33,390,496|$50,902|-0.16%|-0.17%|7.80%|True|False
76|I/O Coin|IOC|$6,762,755|$0.414163|16,328,747|$15,941|0.13%|1.51%|1.60%|True|False
77|ZClassic|ZCL|$6,218,227|$5.00|1,243,412|$200,337|0.33%|9.78%|17.58%|False|False
78|MonaCoin|MONA|$6,036,639|$0.123146|49,020,051|$35,894|0.18%|0.67%|-3.60%|False|False
79|ION|ION|$5,838,157|$0.451098|12,942,117|$3,246|-0.35%|-9.17%|-7.41%|True|False
80|Skycoin|SKY|$5,818,759|$1.08|5,411,299|$7,846|-0.01%|-1.21%|-16.34%|True|False
81|MonetaryUnit|MUE|$5,623,229|$0.047336|118,792,827|$42,683|0.22%|-1.93%|19.77%|False|False
82|GridCoin|GRC|$5,575,253|$0.014308|389,649,794|$40,118|-0.14%|-3.01%|10.67%|False|False
83|LBRY Credits|LBC|$5,403,535|$0.083925|64,385,542|$158,603|0.46%|2.05%|15.04%|False|False
84|Bankcoin|B@|$5,302,274|$1.24|4,265,080|$20,183|-0.02%|-9.09%|21.74%|True|False
85|Primecoin|XPM|$5,128,436|$0.271020|18,922,736|$387,337|0.05%|11.07%|50.96%|False|False
86|PoSW Coin|POSW|$5,053,719|$0.123261|41,000,000|$112,131|-0.23%|-9.10%|-45.32%|True|False
87|Radium|RADS|$5,013,509|$1.56|3,212,069|$80,751|-0.19%|5.72%|-6.30%|True|False
88|Burst|BURST|$4,828,174|$0.002745|1,758,731,218|$218,393|-0.36%|9.01%|39.18%|False|False
89|E-Dinar Coin|EDR|$4,751,204|$0.057389|82,790,164|$218,211|-0.61%|16.43%|14.25%|False|False
90|BelaCoin|BELA|$4,572,266|$0.134881|33,898,511|$209,093|-0.22%|4.21%|7.65%|False|False
91|Bitcoin Plus|XBC|$4,570,727|$47.74|95,741|$235,606|0.92%|10.20%|4.83%|True|False
92|VPNCoin|VASH|$4,516,818|$0.011282|400,339,746|$782,238|0.09%|5.99%|18.92%|True|False
93|Waves Communi...|WCT|$4,443,412|$1.11|4,000,000|$3,504|0.41%|104.73%|134.74%|True|False
94|Clams|CLAM|$4,441,086|$1.98|2,237,883|$266,220|0.47%|2.60%|26.04%|True|False
95|Viacoin|VIA|$4,258,010|$0.188644|22,571,650|$278,036|0.11%|1.61%|-4.14%|False|False
96|Vertcoin|VTC|$4,011,558|$0.120085|33,405,894|$262,531|0.98%|8.66%|18.23%|False|False
97|SolarCoin|SLR|$3,974,598|$0.113580|34,993,897|$9,545|0.25%|-4.70%|-0.73%|True|False
98|SuperNET|UNITY|$3,938,122|$4.83|816,061|$5,236|-1.31%|3.82%|24.35%|True|False
99|Global Curren...|GCR|$3,758,169|$0.036668|102,492,638|$16,121|-0.32%|-8.06%|42.04%|True|False
100|SIBCoin|SIB|$3,743,591|$0.261822|14,298,217|$20,291|-0.12%|-1.98%|4.53%|False|False
101|Omni|OMNI|$3,672,071|$6.57|558,711|$16,602|-0.18%|-0.55%|-2.81%|True|False
102|Arcade Token|ARC|$3,670,898|$1.05|3,487,296|$639|0.09%|-21.26%|-42.09%|True|False
103|Incent|INCNT|$3,651,207|$0.158691|23,008,312|$37,005|0.41%|5.39%|-28.63%|True|False
104|MergeCoin|MGC|$3,640,509|$0.108186|33,650,391|$1,733,251|0.53%|8.29%|?|True|False
105|LoMoCoin|LMC|$3,572,802|$0.017310|206,406,733|$4,559|-0.11%|9.16%|36.93%|True|False
106|Pepe Cash|PEPECASH|$3,513,726|$0.005006|701,884,009|$22,446|0.00%|13.91%|12.57%|True|False
107|ShadowCash|SDC|$3,409,695|$0.512312|6,655,508|$35,387|1.47%|9.24%|-32.49%|True|False
108|NautilusCoin|NAUT|$3,402,884|$0.210314|16,180,000|$107,350|-0.17%|-1.87%|7.28%|True|False
109|Darcrus|DAR|$3,274,662|$0.240278|13,628,655|$15,045|-0.33%|-4.29%|-5.20%|True|False
110|Aeon|AEON|$3,231,362|$0.230313|14,030,286|$12,542|0.68%|7.45%|7.17%|False|False
111|Pascal Coin|PASC|$3,160,342|$0.356431|8,866,625|$134,538|0.26%|1.19%|18.85%|False|False
112|Golos|GOLOS|$3,065,831|$0.025165|121,827,449|$3,310|-0.30%|-2.39%|4.35%|False|False
113|Veros|VRS|$3,036,969|$0.039749|76,403,854|$37,940|-0.17%|19.45%|16.10%|True|False
114|Megacoin|MEC|$3,026,978|$0.092043|32,886,450|$584,515|-0.24%|14.89%|205.23%|False|False
115|NeosCoin|NEOS|$2,983,200|$0.903633|3,301,339|$47,867|0.29%|-1.79%|-2.03%|False|False
116|Feathercoin|FTC|$2,912,682|$0.018187|160,154,374|$65,298|0.79%|12.64%|18.20%|False|False
117|FairCoin|FAIR|$2,741,064|$0.051661|53,058,959|Low Vol|-0.03%|1.24%|12.37%|True|False
118|HEAT|HEAT|$2,703,042|$0.105581|25,601,703|$5,500|-0.04%|8.11%|-15.43%|True|False
119|DubaiCoin|DBIX|$2,678,795|$3.17|846,092|$30,210|0.17%|11.60%|59.93%|False|False
120|VeriCoin|VRC|$2,605,520|$0.086409|30,153,359|$22,076|0.15%|1.99%|11.78%|False|False
121|BitSend|BSD|$2,601,001|$0.174881|14,872,996|$31,225|0.08%|-4.98%|26.14%|False|False
122|ArcticCoin|ARC|$2,543,288|$0.110197|23,079,443|$20,011|-0.73%|24.73%|-1.70%|False|False
123|CloakCoin|CLOAK|$2,513,836|$0.504085|4,986,928|$4,512|-0.01%|0.69%|32.03%|True|False
124|ReddCoin|RDD|$2,510,527|$0.000089|28,279,196,459|$6,974|-0.28%|3.81%|30.95%|True|False
125|Jinn|JINN|$2,484,363|$42.32|58,703|Low Vol|0.07%|4.20%|?|True|False
126|Shift|SHIFT|$2,459,211|$0.229296|10,725,037|$26,338|0.37%|-1.97%|8.55%|False|False
127|Energycoin|ENRG|$2,436,392|$0.020160|120,852,238|$1,126|0.20%|-3.93%|2.37%|False|False
128|GoldCoin|GLD|$2,398,711|$0.059707|40,174,720|$6,106|-0.50%|5.32%|-12.11%|False|False
129|EarthCoin|EAC|$2,390,157|$0.000256|9,346,468,332|$552,963|-0.08%|6.83%|44.75%|False|False
130|FlorinCoin|FLO|$2,388,198|$0.019229|124,197,561|$47,284|0.33%|-7.20%|23.01%|False|False
131|FirstCoin|FRST|$2,330,966|$1.08|2,161,826|$61,783|0.04%|1.31%|18.54%|False|False
132|Asch|XAS|$2,311,171|$0.030816|75,000,000|$17,844|0.97%|17.26%|32.62%|False|False
133|SaluS|SLS|$2,213,289|$2.21|1,003,301|$4,215|0.45%|-1.62%|-2.93%|True|False
134|Gambit|GAM|$2,173,582|$1.69|1,284,436|$8,208|0.09%|2.93%|24.17%|True|False
135|Unobtanium|UNO|$2,104,422|$10.64|197,694|$48,623|0.70%|9.58%|17.76%|False|False
136|PinkCoin|PINK|$2,103,410|$0.006831|307,936,973|$199,864|0.20%|2.88%|2.67%|False|False
137|Einsteinium|EMC2|$2,093,142|$0.009972|209,908,543|$50,967|0.38%|1.98%|0.52%|False|False
138|SpreadCoin|SPR|$2,085,779|$0.262988|7,931,069|$6,679|-0.66%|-4.28%|-0.13%|False|False
139|Zennies|ZENI|$2,001,058|$0.002000|1,000,654,646|$5,150|-0.52%|-7.93%|-11.86%|True|False
140|CryptoCarbon|CCRB|$1,877,662|$0.527121|3,562,111|$2,259|-0.15%|-8.96%|-2.62%|True|False
141|Wild Beast Block|WBB|$1,853,331|$0.807784|2,294,339|$20,064|-0.27%|-2.17%|74.52%|False|False
142|FedoraCoin|TIPS|$1,851,100|$0.000004|443,168,182,458|$7,785|0.24%|-7.74%|111.18%|False|False
143|Auroracoin|AUR|$1,822,927|$0.210545|8,658,139|$7,565|0.21%|2.88%|17.81%|False|True
144|Groestlcoin|GRS|$1,799,812|$0.026724|67,347,436|$9,860|2.58%|14.56%|2.49%|False|False
145|Digitalcoin|DGC|$1,704,551|$0.049566|34,389,793|$194,316|-0.40%|11.07%|195.53%|False|False
146|DNotes|NOTE|$1,687,674|$0.015219|110,895,736|$43,495|-0.01%|8.39%|13.34%|False|False
147|WorldCoin|WDC|$1,625,750|$0.014247|114,115,430|$12,281|0.79%|2.26%|69.16%|False|False
148|Safe Exchange...|SAFEX|$1,617,840|$0.000753|2,147,483,647|$8,441|-0.38%|-3.25%|-1.66%|True|False
149|Vcash|XVC|$1,610,773|$0.105824|15,221,219|$34,748|-0.07%|0.47%|8.37%|False|False
150|Riecoin|RIC|$1,597,450|$0.048049|33,246,088|$145,894|-0.13%|8.54%|55.93%|False|False
151|Bitmark|BTM|$1,568,311|$0.402009|3,901,180|$45,349|0.45%|1.39%|-20.92%|False|False
152|BlockPay|BLOCKPAY|$1,557,604|$0.286941|5,428,300|$5,271|0.74%|8.33%|15.26%|True|False
153|InstantDEX|DEX|$1,511,730|$1.51|1,000,000|Low Vol|0.09%|4.40%|26.58%|True|False
154|ZcCoin|ZCC|$1,502,671|$0.024371|61,657,044|$306,794|-0.49%|18.54%|115.35%|False|False
155|Janus|JNS|$1,480,186|$0.080150|18,467,709|$3,020|0.22%|-0.75%|56.03%|True|False
156|CureCoin|CURE|$1,463,581|$0.055373|26,431,310|$5,252|0.58%|-0.55%|-14.00%|False|True
157|Yocoin|YOC|$1,462,414|$0.014680|99,618,830|$74,599|-3.55%|-5.79%|-0.72%|True|False
158|FoldingCoin|FLDC|$1,445,304|$0.003103|465,833,654|$39,829|0.01%|-2.38%|10.95%|True|False
159|Boolberry|XBB|$1,441,512|$0.151698|9,502,486|$57,702|0.23%|-1.71%|2.21%|False|False
160|OKCash|OK|$1,435,583|$0.020203|71,056,153|$1,943|-0.11%|5.44%|-7.32%|True|False
161|Diamond|DMD|$1,427,262|$0.689108|2,071,174|$7,303|-0.25%|9.26%|9.53%|False|False
162|BoostCoin|BOST|$1,406,971|$0.118677|11,855,487|$167,005|0.12%|6.15%|37.22%|False|False
163|Quark|QRK|$1,402,401|$0.005607|250,101,047|$20,220|0.13%|2.52%|76.96%|False|False
164|Ethereum Movi...|EMV|$1,384,612|$0.210855|6,566,666|$872|0.19%|18.68%|31.85%|True|False
165|Bata|BTA|$1,376,485|$0.278652|4,939,809|$18,315|0.75%|9.71%|40.19%|False|False
166|Steem Dollars|SBD|$1,364,622|$1.29|1,058,994|$1,279,404|0.41%|4.02%|22.00%|True|False
167|Centurion|CNT|$1,350,089|$0.029587|45,631,778|$182,896|-0.17%|-0.81%|10.02%|False|False
168|Atmos|ATMS|$1,284,630|$0.012842|100,030,454|$11,067|-1.13%|22.73%|2.76%|True|False
169|TransferCoin|TX|$1,284,267|$0.216641|5,928,084|$16,021|2.36%|19.52%|17.41%|True|False
170|InsaneCoin|INSANE|$1,252,977|$0.068326|18,338,176|$10,955|0.70%|-1.24%|3.88%|False|False
171|DigitalNote|XDN|$1,193,507|$0.000173|6,879,481,281|$38,745|0.76%|5.86%|-0.39%|False|False
172|Infinitecoin|IFC|$1,159,845|$0.000013|90,596,274,910|$101,887|-0.76%|-3.68%|100.41%|False|False
173|OBITS|OBITS|$1,115,508|$0.112555|9,910,800|$22,551|0.53%|-3.83%|16.32%|True|False
174|ChainCoin|CHC|$1,105,413|$0.076680|14,415,886|$17,706|-0.34%|-3.20%|160.13%|False|False
175|Verge|XVG|$1,094,932|$0.000082|13,409,472,280|$10,259|-0.03%|0.28%|-9.30%|False|False
176|vTorrent|VTR|$1,058,165|$0.097834|10,815,966|$1,425|-0.50%|-1.16%|-5.32%|False|False
177|Visio|VISIO|$1,041,976|$0.020676|50,395,204|$2,964|-1.71%|-14.20%|78.54%|True|False
178|Project Decorum|PDC|$990,564|$0.019811|50,000,000|$1,034|0.12%|0.19%|-3.36%|True|False
179|XtraBYtes|XBY|$959,812|$0.001477|650,000,000|$53,346|-0.18%|35.88%|128.36%|True|False
180|Rise|RISE|$933,214|$0.008690|107,387,215|$5,777|-0.81%|0.84%|32.20%|True|False
181|Sphere|SPHR|$921,141|$0.298787|3,082,940|Low Vol|-0.36%|-4.37%|-5.31%|True|False
182|Bitpark Coin|BPC|$910,426|$0.012139|75,000,000|Low Vol|0.85%|1.65%|9.77%|True|False
183|TagCoin|TAG|$903,051|$0.165768|5,447,685|$307,977|2.15%|46.59%|157.15%|False|False
184|Triggers|TRIG|$879,640|$0.027398|32,105,593|$12,370|-0.10%|-3.53%|-13.11%|True|False
185|Mercury|MER|$860,265|$0.008603|100,000,000|$7,459|-0.29%|2.89%|-38.61%|True|False
186|Sequence|SEQ|$825,914|$0.018514|44,609,738|$616|-0.78%|-4.67%|15.73%|False|False
187|SecureCoin|SRC|$823,828|$0.107002|7,699,179|$136,763|1.64%|28.08%|141.10%|False|False
188|Hacker Gold|HKG|$821,084|$0.050965|16,110,893|$2,764|-0.63%|-3.09%|-5.19%|True|False
189|AudioCoin|ADC|$819,960|$0.001034|793,198,644|$7,405|-0.03%|-0.91%|6.21%|False|False
190|Dynamic|DYN|$803,275|$0.507257|1,583,565|$5,555|0.41%|11.20%|-3.71%|True|False
191|HunterCoin|HUC|$794,225|$0.046296|17,155,243|$41,242|0.20%|-1.23%|1.58%|False|False
192|Asiadigicoin|ADCN|$779,268|$0.031257|24,931,054|$5,229|-1.21%|-2.89%|-36.35%|False|False
193|RaiBlocks|XRB|$767,147|$0.012401|61,861,302|$10,830|0.52%|6.93%|28.39%|False|False
194|Spectrecoin|XSPEC|$763,429|$0.037602|20,302,997|$6,508|0.26%|7.58%|-12.45%|True|False
195|Breakout Stake|BRX|$753,774|$0.120256|6,268,082|$926|0.00%|-0.61%|-12.51%|True|False
196|bitCNY|BITCNY|$749,152|$0.143781|5,210,379|$138,050|-0.27%|-1.00%|2.65%|True|False
197|DubaiCoin|DBIC|$746,120|$0.125663|5,937,465|Low Vol|1.65%|-6.04%|-10.44%|False|False
198|Zeitcoin|ZEIT|$706,611|$0.000020|36,149,296,719|Low Vol|-1.09%|-7.25%|66.71%|False|False
199|NewYorkCoin|NYC|$706,410|$0.000012|59,719,935,819|Low Vol|-3.36%|-54.56%|62034.25%|False|False
200|Cryptonite|XCN|$690,375|$0.002166|318,745,662|$48,913|0.83%|3.67%|30.71%|False|False
201|AsiaCoin|AC|$686,424|$0.000866|792,749,408|Low Vol|0.74%|9.20%|-65.40%|False|False
202|Mooncoin|MOON|$679,874|$0.000003|221,850,828,872|Low Vol|1.02%|-4.06%|29.12%|False|False
203|ExclusiveCoin|EXCL|$667,909|$0.165094|4,045,638|$15,538|0.67%|8.83%|-1.57%|False|False
204|Renos|RNS|$661,393|$0.019834|33,346,101|$23,097|0.23%|1.76%|177.42%|True|False
205|Veltor|VLT|$654,273|$1.18|554,355|$1,954|-0.08%|0.59%|-20.37%|False|False
206|Woodcoin|LOG|$652,053|$0.081150|8,035,193|$1,549|-0.03%|5.78%|15.13%|False|False
207|bitUSD|BITUSD|$647,052|$1.00|646,987|$132,693|-0.34%|-1.32%|2.46%|True|False
208|Musicoin|MUSIC|$646,708|$0.005228|123,698,647|$18,203|0.40%|-2.92%|-19.56%|False|False
209|BitBean|BITB|$637,098|$0.000334|1,907,048,944|$13,793|-0.10%|6.75%|-18.15%|True|False
210|Magi|XMG|$632,230|$0.091910|6,878,815|$282,548|0.99%|29.17%|145.17%|False|False
211|Qwark|QWARK|$631,287|$0.040227|15,693,192|$6,492|-0.14%|-6.85%|15.34%|True|False
212|ICO OpenLedger|ICOO|$623,917|$1.31|475,703|$3,226|-0.10%|-2.29%|17.80%|True|False
213|MUSE|MUSE|$621,103|$0.000452|1,374,840,478|Low Vol|-2.66%|3.64%|?|True|False
214|Zetacoin|ZET|$592,460|$0.003569|165,981,163|$5,645|1.62%|16.00%|52.55%|False|False
215|HiCoin|XHI|$570,600|$0.003007|189,729,990|$74,462|-0.02%|-15.84%|-25.17%|False|False
216|iCash|ICASH|$546,700|$0.002503|218,394,216|$18,362|0.66%|30.25%|-18.19%|False|False
217|Casino|CASINO|$546,290|$0.546290|1,000,000|Low Vol|0.00%|14.17%|48.11%|True|False
218|Adzcoin|ADZ|$544,858|$0.009967|54,664,687|$2,487|0.87%|-7.64%|-12.82%|False|False
219|Blitzcash|BLITZ|$540,945|$0.133294|4,058,294|$10,098|2.08%|17.20%|19.62%|True|False
220|EuropeCoin|ERC|$516,574|$0.052890|9,766,965|Low Vol|-0.45%|1.17%|16.04%|True|False
221|Breakout|BRK|$502,611|$0.028199|17,823,620|$666|-0.02%|-2.42%|-25.26%|False|False
222|Happycoin|HPC|$498,068|$0.044942|11,082,449|$1,536|0.24%|23.87%|123.55%|False|False
223|Fantomcoin|FCN|$492,035|$0.086074|5,716,425|$2,770|-0.12%|-3.93%|-13.59%|False|False
224|Ultimate Secu...|USC|$490,254|$0.047399|10,343,113|Low Vol|4.28%|1.52%|7.65%|False|False
225|LuckChain|BASH|$489,912|$0.000672|728,581,371|Low Vol|-0.31%|-8.35%|-22.77%|False|False
226|Circuits of V...|COVAL|$485,971|$0.001215|400,000,000|$10,570|0.22%|2.44%|12.44%|True|False
227|Ixcoin|IXC|$481,110|$0.022911|20,999,088|$1,439|0.11%|0.90%|6.87%|True|False
228|UniBURST|UNIBURST|$475,044|$0.475044|1,000,000|$2,715|-0.36%|9.94%|41.69%|True|False
229|TrumpCoin|TRUMP|$472,777|$0.072342|6,535,273|$3,551|-0.14%|-4.37%|-5.36%|False|False
230|Myriad|XMY|$470,021|$0.000318|1,478,185,164|$14,486|0.38%|-1.58%|-8.71%|False|False
231|e-Gulden|EFL|$439,833|$0.028732|15,308,010|$1,499|-0.18%|-6.22%|-0.01%|False|True
232|Bitland|CADASTRAL|$438,901|$0.014630|30,000,000|$2,495|-0.89%|-0.08%|113.90%|True|False
233|RussiaCoin|RC|$425,163|$0.051745|8,216,446|Low Vol|0.29%|0.88%|-25.26%|False|False
234|Inpay|INPAY|$412,935|$0.041293|10,000,000|$12,398|0.15%|-5.86%|94.22%|True|False
235|Tao|XTO|$409,684|$0.013531|30,276,310|$860|4.47%|42.85%|71.76%|False|False
236|Carboncoin|CARBON|$405,734|$0.000026|15,391,911,078|Low Vol|-0.03%|-0.34%|32.45%|False|False
237|Syndicate|SYNX|$405,430|$0.035978|11,268,860|$26,532|-0.21%|-5.31%|-1.51%|True|False
238|Mediterranean...|MED|$395,018|$0.008012|49,302,486|$13,940|0.68%|17.11%|86.36%|False|False
239|YashCoin|YASH|$394,027|$0.039402|10,000,089|Low Vol|-0.38%|62.52%|52.66%|True|False
240|Joincoin|J|$389,670|$0.159153|2,448,402|$4,336|-0.27%|-19.32%|-48.20%|False|False
241|EvergreenCoin|EGC|$389,131|$0.029258|13,300,062|$19,104|3.61%|16.40%|31.62%|False|False
242|Voxels|VOX|$386,062|$0.012256|31,500,000|$37,585|0.23%|4.65%|-5.83%|True|False
243|Elcoin|EL|$379,764|$0.033880|11,208,967|$2,522|-1.33%|-21.22%|-0.91%|True|False
244|Pandacoin|PND|$379,157|$0.000012|32,514,916,898|Low Vol|-0.70%|-11.08%|1.62%|False|False
245|Tokes|TKS|$371,970|$0.574361|647,624|$4,120|0.05%|-16.48%|-24.88%|True|False
246|Qora|QORA|$370,503|$0.000037|10,000,000,000|$43,309|-2.31%|17.64%|-16.59%|True|False
