#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 9,218,843,503|$ 582.59|15,823,795|$ 64,992,776|0.01 %|0.94 %|-0.18 %|False|False
2|Ethereum|ETH|$ 924,223,645|$ 11.11|83,185,094|$ 6,145,081|-0.17 %|0.84 %|-4.45 %|False|False
3|Ripple|XRP|$ 216,831,023|$ 0.006097|35,562,073,617|$ 348,987|-0.04 %|-0.31 %|0.48 %|True|False
4|Steem|STEEM|$ 171,003,731|$ 1.43|119,653,733|$ 141,559|0.01 %|-1.86 %|-6.24 %|False|False
5|Litecoin|LTC|$ 170,900,722|$ 3.62|47,201,548|$ 1,128,029|0.01 %|0.31 %|-2.49 %|False|False
6|Ethereum Cla...|ETC|$ 144,802,429|$ 1.74|83,160,013|$ 3,106,870|-0.07 %|0.52 %|-9.35 %|False|False
7|Dash|DASH|$ 89,190,247|$ 13.35|6,679,811|$ 1,319,358|0.01 %|-2.23 %|1.79 %|False|False
8|NEM|XEM|$ 58,363,550|$ 0.006485|8,999,999,999|$ 77,089|-0.28 %|-2.02 %|-0.03 %|True|False
9|MaidSafeCoin|MAID|$ 44,919,406|$ 0.099258|452,552,412|$ 143,411|0.03 %|0.62 %|-7.86 %|True|False
10|Monero|XMR|$ 31,046,153|$ 2.44|12,703,179|$ 1,610,647|0.01 %|1.99 %|24.22 %|False|False
11|Lisk|LSK|$ 28,627,833|$ 0.286278|100,000,000|$ 562,803|0.17 %|-2.30 %|13.51 %|True|False
12|Nxt|NXT|$ 27,556,212|$ 0.027584|998,999,994|$ 170,336|-0.12 %|1.35 %|-3.49 %|True|False
13|Dogecoin|DOGE|$ 25,078,103|$ 0.000237|105,687,514,307|$ 143,345|-0.03 %|0.96 %|-1.09 %|False|False
14|Synereo|AMP|$ 23,390,322|$ 0.126571|184,800,000|$ 173,850|0.62 %|-2.26 %|17.11 %|True|False
15|DigixDAO|DGD|$ 20,574,487|$ 10.29|2,000,000|$ 8,309|0.05 %|2.47 %|-0.46 %|True|False
16|Factom|FCT|$ 20,468,008|$ 2.34|8,753,219|$ 1,012,002|0.44 %|8.03 %|8.62 %|True|False
17|Waves|WAVES|$ 17,785,144|$ 0.177851|100,000,000|$ 44,220|-0.02 %|0.26 %|-1.49 %|True|False
