#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 9,023,523,867|$ 577.65|15,621,101|$ 90,712,737|0.07 %|0.47 %|10.51 %|False|False
2|Ethereum|ETH|$ 1,106,186,856|$ 13.71|80,711,726|$ 15,266,623|0.13 %|0.44 %|12.97 %|False|False
3|Litecoin|LTC|$ 221,930,594|$ 4.82|46,082,333|$ 2,277,706|0.04 %|-0.64 %|1.33 %|False|False
4|Ripple|XRP|$ 202,242,593|$ 0.005800|34,868,679,462|$ 724,945|0.04 %|-0.69 %|2.67 %|True|False
5|The DAO|DAO|$ 150,814,757|$ 0.128596|1,172,775,159|$ 1,441,351|0.08 %|0.87 %|-6.75 %|True|False
6|Dash|DASH|$ 51,622,441|$ 7.95|6,493,995|$ 404,726|-0.11 %|-0.27 %|-3.82 %|False|False
7|Lisk|LSK|$ 44,996,341|$ 0.449963|100,000,000|$ 3,081,273|0.28 %|4.46 %|23.52 %|True|False
8|MaidSafeCoin|MAID|$ 27,756,673|$ 0.061334|452,552,412|$ 221,095|0.09 %|1.20 %|2.66 %|True|False
9|Dogecoin|DOGE|$ 24,687,729|$ 0.000236|104,623,348,646|$ 90,967|-0.07 %|-1.09 %|-1.02 %|False|False
10|DigixDAO|DGD|$ 20,071,643|$ 10.04|2,000,000|$ 91,562|-0.10 %|5.81 %|11.48 %|True|False
11|NEM|XEM|$ 18,319,078|$ 0.002035|8,999,999,999|$ 14,357|-0.00 %|0.34 %|27.76 %|True|False
12|Steem|STEEM|$ 18,063,850|$ 0.385069|46,910,683|$ 5,062|-1.15 %|-0.06 %|-22.67 %|False|False
13|FedoraCoin|TIPS|$ 12,267,545|$ 0.000029|424,694,894,201|$ 16,816|0.40 %|11.74 %|-6.56 %|False|False
14|Monero|XMR|$ 11,819,550|$ 0.979828|12,062,879|$ 88,747|-0.07 %|2.37 %|5.66 %|False|False
15|BitShares|BTS|$ 9,110,596|$ 0.003558|2,560,674,375|$ 34,346|-0.01 %|0.52 %|2.20 %|True|False
16|Peercoin|PPC|$ 8,608,299|$ 0.370808|23,214,957|$ 18,729|0.04 %|0.87 %|-2.97 %|False|False
17|Stellar|XLM|$ 8,361,577|$ 0.001524|5,485,679,598|$ 12,199|0.01 %|-0.66 %|-1.10 %|True|False
18|Factom|FCT|$ 8,339,356|$ 0.952719|8,753,219|$ 237,936|-0.09 %|0.72 %|22.84 %|True|False
