#|Name|Symbol|Market Cap|Price|Available Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
1|Bitcoin|BTC|$ 4,732,105,151|$ 347.80|13,606,007|$ 9,740,408|0.03 %|-0.46 %|-7.19 %|False|False
2|Ripple|XRP|$ 527,634,635|$ 0.017086|30,881,360,458|$ 913,680|0.07 %|-0.56 %|18.00 %|True|False
3|Litecoin|LTC|$ 120,879,507|$ 3.48|34,696,189|$ 1,873,845|0.04 %|0.29 %|-5.64 %|False|False
4|BitShares|BTS|$ 43,337,333|$ 0.017349|2,497,973,773|$ 84,872|0.18 %|0.95 %|1.06 %|True|False
5|MaidSafeCoin|MAID|$ 22,503,311|$ 0.049725|452,552,412|$ 7,594|-0.09 %|-5.04 %|-15.70 %|True|False
6|Dogecoin|DOGE|$ 19,202,426|$ 0.000198|96,782,532,274|$ 341,540|-0.23 %|-2.88 %|-13.43 %|False|False
7|Nxt|NXT|$ 16,874,488|$ 0.016875|999,997,096|$ 35,404|0.03 %|0.20 %|-12.89 %|True|False
8|Peercoin|PPC|$ 14,501,269|$ 0.661097|21,935,160|$ 45,349|0.02 %|-0.05 %|-8.34 %|False|False
9|Counterparty|XCP|$ 11,384,484|$ 4.30|2,646,735|$ 12,513|0.28 %|-4.75 %|-24.96 %|True|False
10|Dash|DASH|$ 11,000,962|$ 2.23|4,942,008|$ 25,707|-0.01 %|-1.11 %|-5.37 %|False|False
11|Namecoin|NMC|$ 9,149,630|$ 0.872904|10,481,824|$ 8,389|0.09 %|1.01 %|-2.72 %|False|False
12|Stellar|STR|$ 9,034,899|$ 0.002547|3,547,706,343|$ 23,919|-0.11 %|2.45 %|8.41 %|True|False
13|FuelCoin|FC2|$ 6,426,885|$ 0.064204|100,101,526|$ 16,944|-0.51 %|-7.08 %|-6.40 %|False|True
14|NuShares|NSR|$ 3,678,879|$ 0.006078|605,247,525|$ 23,969|0.02 %|11.26 %|-7.65 %|True|False
15|SuperNET|UNITY|$ 3,149,806|$ 3.86|816,061|$ 6,955|0.06 %|2.61 %|-9.81 %|True|False
16|BanxShares|BANX|$ 2,699,110|$ 1.04|2,586,882|$ 176|0.03 %|-0.53 %|-7.17 %|True|False
17|YbCoin|YBC|$ 2,648,027|$ 0.882676|3,000,000|$ 34,918|0.05 %|3.08 %|31.20 %|True|False
18|NuBits|NBT|$ 2,252,463|$ 1.00|2,245,631|$ 43,893|-0.08 %|0.49 %|0.41 %|True|False
19|BitcoinDark|BTCD|$ 2,245,191|$ 1.88|1,195,503|$ 2,160|-0.08 %|-2.58 %|-12.22 %|False|False
20|Swarm|SWARM|$ 2,243,029|$ 0.022443|99,945,431|$ 1,612|0.45 %|-3.20 %|22.60 %|True|False
21|Mastercoin (...|MSC|$ 2,193,238|$ 3.89|563,162|$ 1,623|0.00 %|-14.53 %|-18.35 %|True|False
22|Storjcoin X|SJCX|$ 2,129,183|$ 0.051350|41,464,404|$ 40,717|0.37 %|-10.86 %|96.93 %|True|False
23|Monero|XMR|$ 1,903,070|$ 0.376186|5,058,851|$ 14,829|-0.09 %|0.24 %|-17.51 %|False|False
24|BlackCoin|BLK|$ 1,640,432|$ 0.021951|74,729,926|$ 9,856|-0.02 %|-4.19 %|-19.71 %|True|False
25|Bytecoin|BCN|$ 1,624,807|$ 0.000010|166,526,647,893|$ 5,975|0.29 %|0.98 %|15.48 %|False|False
26|Feathercoin|FTC|$ 1,427,027|$ 0.022335|63,891,123|$ 3,587|0.09 %|-0.73 %|-3.16 %|False|False
27|NXTventure|NXTV|$ 1,363,075|$ 1.36|1,000,000|$ 540|0.11 %|-1.42 %|-23.37 %|True|False
28|InstantDEX|DEX|$ 1,130,520|$ 1.13|1,000,000|$ 402|0.03 %|0.07 %|-9.79 %|True|False
29|Quark|QRK|$ 1,113,100|$ 0.004480|248,475,239|$ 951|0.20 %|?|-3.56 %|False|False
30|bitUSD|BITUSD|$ 968,054|$ 1.01|961,089|$ 8,730|0.04 %|0.71 %|1.00 %|True|False
31|Primecoin|XPM|$ 948,552|$ 0.115121|8,239,570|$ 2,048|0.04 %|-0.10 %|-9.72 %|False|False
32|Pandacoin|PND|$ 910,174|$ 0.000028|32,320,482,669|$ 690|0.96 %|5.73 %|16.90 %|False|False
33|Clams|CLAM|$ 860,623|$ 2.38|361,355|$ 43,283|0.57 %|16.31 %|187.47 %|True|False
34|ReddCoin|RDD|$ 817,500|$ 0.000030|27,274,768,614|$ 5,698|-0.13 %|-4.11 %|-16.71 %|True|False
35|UltraCoin|UTC|$ 686,011|$ 0.029374|23,354,153|$ 7,466|0.34 %|-14.09 %|-15.95 %|False|False
36|DNotes|NOTE|$ 677,477|$ 0.007186|94,275,081|$ 1,436|-0.28 %|-1.43 %|30.56 %|False|False
37|ShadowCash|SDC|$ 671,621|$ 0.104125|6,450,114|$ 13,872|-0.36 %|5.22 %|27.96 %|True|False
38|Pangea Poker|PANGEA|$ 662,887|$ 0.663283|999,402|$ 329|0.12 %|?|?|True|False
39|jl777hodl|JLH|$ 651,357|$ 0.065136|10,000,000|$ 1,520|0.06 %|0.50 %|-7.84 %|True|False
40|Jinn|JINN|$ 624,358|$ 6.24|100,000|$ 116|0.03 %|6.44 %|-6.37 %|True|False
41|BitShares PTS|PTS|$ 623,853|$ 0.353828|1,763,152|$ 1,564|0.10 %|5.76 %|-15.11 %|True|False
42|Ixcoin|IXC|$ 583,882|$ 0.027804|20,999,906|$ 1,023|3.10 %|2.36 %|-15.43 %|True|False
